timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
4.856,-0.14,-4.48,2.73,1.0228,-0.0527,-0.0473
4.871,1.96,-1.89,1.12,1.0247,-0.059,-0.0527
4.889,6.44,1.4,-1.47,1.0672,0.2059,-0.0297
4.905,29.54,6.09,-20.44,1.3839,0.5509,-0.2469
4.921,-12.95,-8.75,54.04,1.1233,-2.2316,-0.0185
4.936,1.47,1.75,18.1299,1.1858,0.9047,0.1176
4.954,10.29,-18.9,14.7,1.4166,0.4177,-0.1273
4.97,16.66,-23.31,4.69,1.402,0.1205,-0.0727
4.988,17.01,-28.07,-8.82,1.2419,-0.0458,-0.0175
5.004,13.58,-35.7,-21.6299,1.3502,-0.0839,0.1263
5.022,11.76,-21.7,-23.03,0.8466,-0.1224,0.303
5.037,14.28,-21.14,-5.95,0.2781,-0.079,0.0658
5.055,14.42,-43.4,24.78,0.9281,-0.0688,0.0995
5.07,13.16,-33.95,41.37,0.6836,0.1493,-0.0107
5.086,14.07,-30.03,32.62,1.2019,0.1112,0.0551
5.1,13.65,-36.89,18.76,1.0384,-0.1756,0.0854
5.116,21.49,-23.31,-7.49,0.8852,-0.3313,-0.0566
5.134,8.61,-50.54,-5.25,2.2301,-0.1254,0.0322
5.152,31.01,-12.88,-13.72,1.6367,-0.2088,-0.1903
5.168,13.3,-25.55,-5.25,0.5099,-0.2361,-0.0653
5.183,20.58,-42.07,-9.66,2.1901,-0.301,-0.142
5.199,10.01,-37.1699,-12.04,1.524,-0.142,0.0048
5.217,5.32,-28.56,-1.68,2.0779,-0.0283,0.098
5.234,5.88,-14.91,4.83,1.2487,0.0004,-0.1727
5.251,5.04,-13.58,-0.56,0.0936,0.1771,-0.4606
5.269,27.3,-23.1,13.23,1.0233,0.223,-0.3538
5.286,19.04,-19.32,29.33,0.14,0.0336,-0.3176
5.301,17.57,-22.68,43.4,1.2619,-0.1337,-0.0751
5.319,13.02,-33.04,46.48,0.9501,-0.2069,-0.0361
5.334,-4.69,27.44,29.61,-0.0663,0.2137,-0.9891
5.351,27.3,-8.05,47.74,1.5825,-0.3874,-0.0366
5.368,4.06,-9.03,47.6,0.8339,-0.1859,-0.5368
5.385,21.84,-9.03,68.11,0.8774,-0.1517,-0.3381
5.4,13.65,19.11,68.46,0.3723,-0.2723,-0.14
5.415,24.15,-3.57,86.5899,1.0823,-0.1976,-0.3245
5.43,20.65,6.51,93.73,0.993,-0.1337,-0.3879
5.446,18.48,8.96,89.11,0.9516,-0.1849,-0.3747
5.464,16.94,12.25,69.51,1.0008,-0.3113,-0.3869
5.481,14.21,12.6,46.9,1.0116,-0.3264,-0.4026
5.498,12.18,13.37,26.53,0.9789,-0.3108,-0.4001
5.511,12.25,14.35,16.24,0.9774,-0.2718,-0.4016
5.525,12.32,17.43,12.11,0.9921,-0.2537,-0.3562
5.539,13.79,20.79,9.8,1.0165,-0.2581,-0.3235
5.554,14.21,23.31,7.91,1.0184,-0.2786,-0.2942
5.572,16.31,25.48,6.65,1.0287,-0.2644,-0.2825
5.589,18.27,27.51,4.9699,1.0291,-0.2342,-0.2825
5.604,19.18,28.14,2.17,1.0116,-0.2566,-0.2854
5.62,19.18,27.86,-1.96,1.0257,-0.2723,-0.2806
5.65,18.62,25.1299,-11.13,1.077,-0.281,-0.2825
5.668,17.43,22.54,-16.66,1.0438,-0.3201,-0.2932
5.685,15.4,19.81,-18.83,1.0374,-0.3435,-0.2932
5.703,12.88,16.17,-16.87,1.0467,-0.3616,-0.2898
5.716,11.2,12.39,-12.95,1.0726,-0.3616,-0.2854
5.732,9.1,7.91,-8.1899,1.0818,-0.3591,-0.2723
5.747,6.65,2.73,-3.29,1.0755,-0.3772,-0.2557
5.763,5.53,-2.45,1.54,1.0828,-0.385,-0.241
5.79,1.89,-14.77,13.93,1.0828,-0.3708,-0.2776
5.806,-2.1,-20.72,20.44,1.0599,-0.3943,-0.2869
5.82,-4.41,-26.11,26.32,1.0487,-0.3913,-0.301
5.835,-6.51,-30.8,31.43,1.016,-0.3967,-0.3347
5.851,-9.87,-35.98,34.02,0.9989,-0.4187,-0.3577
5.865,-12.88,-40.46,35.63,1.0067,-0.3996,-0.3596
5.883,-15.54,-46.2,18.1299,1.0213,-0.3986,-0.3611
5.901,-20.93,-52.99,32.97,1.0492,-0.4162,-0.3474
5.918,-26.11,-59.15,26.04,1.0003,-0.4518,-0.3396
5.934,-31.29,-64.68,16.52,0.9613,-0.4714,-0.3064
5.95,-35.77,-68.39,9.31,0.914,-0.4426,-0.2381
5.968,-38.22,-71.61,4.27,0.8466,-0.4016,-0.2044
5.986,-40.39,-72.45,4.27,0.7612,-0.3313,-0.1937
6.004,-40.32,-71.4,5.25,0.6768,-0.3191,-0.1825
6.022,-40.46,-68.53,5.7399,0.606,-0.3235,-0.1693
6.04,-40.6,-64.89,6.3,0.6304,-0.3269,-0.1668
6.058,-38.85,-60.62,7.98,0.606,-0.2015,-0.1473
6.075,-35.91,-54.95,8.68,0.5153,-0.1717,-0.1327
6.09,-31.71,-47.6699,9.1,0.4753,-0.1273,-0.12
6.106,-25.83,-40.74,9.9399,0.488,-0.0966,-0.1298
6.124,-20.58,-31.85,11.13,0.5075,-0.0883,-0.1595
6.142,-13.44,-23.8,11.06,0.5363,-0.1107,-0.1898
6.16,-7.77,-15.4,8.26,0.5572,-0.1478,-0.2498
6.177,-2.45,-8.61,4.41,0.5773,-0.183,-0.2835
6.195,1.54,-2.1,0.42,0.6119,-0.2381,-0.304
6.21,4.06,3.01,-1.47,0.6851,-0.2703,-0.3157
6.226,6.3,6.79,-3.01,0.77,-0.3289,-0.3347
6.24,6.44,9.8,-4.9699,0.7793,-0.3694,-0.342
6.256,5.95,13.86,-9.45,0.7476,-0.4123,-0.3308
6.272,5.32,17.64,-15.05,0.7212,-0.4074,-0.2971
6.29,3.71,23.3799,-20.23,0.6871,-0.4026,-0.2113
6.308,3.01,28.35,-22.89,0.6514,-0.3796,-0.1395
6.326,2.1,36.68,-24.92,0.6509,-0.3591,-0.0771
6.344,-1.82,42.91,-27.3,0.6222,-0.3333,-0.0366
6.36,-1.96,49.91,-29.75,0.6197,-0.3186,0.0209
6.375,-3.85,55.51,-34.09,0.6036,-0.3279,0.0644
6.391,-6.02,62.23,-37.52,0.6426,-0.2976,0.1556
6.407,-6.23,68.6,-42.14,0.6495,-0.2566,0.2181
6.423,-7.35,73.29,-45.71,0.7124,-0.223,0.2718
6.439,-5.81,76.86,-47.32,0.8554,-0.0897,0.2996
6.456,-5.11,79.73,-52.5,0.8505,-0.0966,0.3298
6.473,-6.44,82.18,-65.24,0.8808,-0.1146,0.3215
6.489,-6.51,83.93,-75.88,0.9462,-0.1259,0.304
6.507,-7.63,84.35,-85.96,0.9857,-0.1381,0.2552
