timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
3.812,47.6699,13.23,57.75,0.4196,-0.6509,0.121
3.827,41.23,16.87,41.3,0.3181,-0.4226,0.1049
3.842,35.07,18.62,29.54,0.2347,-0.2049,0.0419
3.858,31.64,14.07,16.8,0.1302,0.0527,-0.0346
3.872,29.19,2.17,5.04,0.0512,0.118,-0.0424
3.889,26.11,-10.92,-7.91,0.0361,0.0966,-0.0053
3.903,20.44,-30.24,-16.66,0.1346,-0.0097,0.0688
3.917,11.55,-39.41,-23.87,0.1786,-0.1132,0.1395
3.931,3.85,-42.14,-30.45,0.1971,-0.2561,0.1888
3.945,-7.63,-36.54,-36.19,0.1917,-0.2654,0.1903
3.958,-15.19,-23.8,-42.21,0.1556,-0.1703,0.1215
3.974,-22.12,6.3,-50.33,0.0531,-0.1058,-0.0112
3.988,-23.03,38.99,-60.83,-0.0278,-0.0902,-0.201
4.015,-10.64,82.11,-74.2,0.384,-0.546,-0.3445
4.033,-3.71,77.0,-66.22,0.8715,-1.0667,-0.1942
4.051,-3.22,26.74,-43.4,1.3849,-1.6001,0.1234
4.065,-8.1899,-7.28,-26.74,1.3815,-1.5445,0.1742
4.082,-13.09,-16.73,-13.37,1.258,-1.5933,0.0419
4.098,-14.14,0.07,-5.95,1.2024,-1.5323,-0.0639
4.112,-14.0,11.6899,-3.43,1.1668,-1.5313,-0.0302
4.128,-15.19,8.12,-3.43,1.1297,-1.4815,0.0839
4.142,-17.99,-3.01,-7.21,1.0052,-1.3986,0.1273
4.157,-21.98,-2.17,-15.12,0.7651,-1.2209,0.0883
4.172,-24.78,15.26,-26.53,0.6021,-0.9706,0.0395
4.187,-27.3,40.6699,-33.95,0.5387,-0.7461,0.0434
4.203,-29.54,53.9,-36.19,0.5319,-0.5568,0.0546
4.217,-31.15,52.29,-32.97,0.5397,-0.3152,0.0771
4.232,-32.9,36.12,-27.3,0.4782,-0.1366,0.081
4.247,-34.5099,19.4599,-21.56,0.3562,0.0702,0.0395
4.262,-34.16,6.65,-17.64,0.223,0.201,-0.018
4.278,-30.59,2.73,-16.45,0.1088,0.3357,-0.1317
4.292,-24.36,6.37,-14.84,0.1322,0.4099,-0.1966
4.308,-14.49,10.64,-11.6899,0.2288,0.241,-0.2156
4.322,-5.7399,7.21,-6.86,0.3581,0.0614,-0.1761
4.337,1.96,-3.01,2.17,0.5001,-0.0854,-0.0961
4.352,7.42,-15.82,10.01,0.6002,-0.2381,0.0268
4.368,7.98,-21.28,17.78,0.6963,-0.5602,0.1873
4.385,5.67,-11.55,21.98,0.7949,-0.8871,0.2186
4.402,4.83,15.47,22.61,0.9252,-1.3786,0.1473
4.418,4.48,49.28,22.82,1.0462,-1.5406,0.1776
4.433,4.55,73.29,24.92,1.2107,-1.6753,0.1532
4.45,7.21,79.1,35.4199,1.5128,-1.9261,0.1493
4.465,9.7299,44.87,50.19,1.7841,-2.0627,0.2703
4.481,8.75,-8.54,68.11,1.7411,-1.9412,0.4392
4.499,5.53,-55.3,78.61,1.4805,-1.7133,0.4445
4.517,1.4,-55.44,77.28,1.0999,-1.3473,0.261
4.534,1.26,-10.99,69.79,0.789,-0.8476,0.0839
4.549,2.73,24.43,61.46,0.752,-0.6168,0.0204
4.567,3.64,38.99,54.32,0.6397,-0.4953,0.0771
4.584,1.68,25.27,43.82,0.4484,-0.3381,0.1366
4.602,-1.96,1.96,29.68,0.2122,-0.122,0.1307
4.616,-3.85,-8.12,14.77,0.0283,0.0326,0.0854
4.634,-5.67,-3.08,-6.79,-0.0317,-0.0936,0.0702
4.652,-9.7299,13.86,-27.23,-0.0668,-0.2444,0.1444
4.665,-14.56,27.86,-37.52,-0.0546,-0.2586,0.1688
4.679,-18.34,34.02,-47.25,-0.0209,-0.3157,0.1307
4.693,-19.11,31.5,-53.83,0.0107,-0.3508,0.0156
4.709,-15.82,25.27,-57.54,0.0858,-0.3742,-0.122
4.723,-10.5,17.57,-53.34,0.3416,-0.5192,-0.1678
4.755,-4.69,2.31,-20.93,1.0238,-1.2248,0.1122
4.773,-10.01,-11.62,2.17,1.2483,-1.5972,0.2288
4.787,-16.45,-13.44,16.52,1.238,-1.767,0.2366
4.805,-21.56,-3.92,28.84,1.2414,-1.7768,0.1512
4.823,-24.01,35.56,32.9,1.1863,-1.6723,0.0068
4.841,-23.59,60.97,29.68,1.0736,-1.5176,-0.0043
4.859,-23.3799,70.63,20.16,0.8744,-1.2263,-0.0165
4.872,-23.03,66.22,6.3,0.6968,-1.0775,-0.0273
4.886,-22.89,54.81,-8.96,0.5968,-0.893,0.0043
4.902,-24.01,40.88,-22.75,0.5612,-0.7334,0.0941
4.931,-29.96,14.77,-32.41,0.5333,-0.4191,0.098
4.949,-31.64,12.04,-30.03,0.5148,-0.1986,0.0663
4.967,-32.48,13.02,-25.62,0.424,0.1522,0.0097
4.983,-31.64,17.08,-23.45,0.2518,0.2644,-0.0258
5.001,-29.05,21.42,-23.1,0.1742,0.2815,-0.1
5.018,-22.33,20.3,-23.31,0.1615,0.2181,-0.1703
5.036,-13.51,8.1899,-21.6299,0.1952,0.1922,-0.2171
5.051,-2.94,-7.21,-18.41,0.2703,0.1932,-0.2322
5.068,8.1899,-27.16,-12.46,0.3416,0.1229,-0.2152
5.086,18.62,-48.86,-5.18,0.4787,-0.1332,-0.1093
5.102,23.24,-67.55,6.72,0.8471,-0.6729,0.081
5.117,23.94,-80.57,20.65,1.1458,-1.1838,0.2884
5.133,22.82,-81.9,37.1699,1.2814,-1.6855,0.3211
5.151,21.14,-55.51,47.6699,1.2034,-1.8187,0.3303
5.169,18.9,-17.29,51.03,1.2014,-2.3126,0.3425
5.186,16.94,18.9,52.22,1.2243,-2.4258,0.3211
5.203,14.0,36.2599,55.79,1.2634,-2.2003,0.3577
5.22,7.98,28.28,61.53,1.2019,-1.8602,0.3967
5.237,-0.21,10.5,65.87,1.0516,-1.4073,0.3245
5.253,-4.48,-4.2,65.94,0.8618,-1.1097,0.1883
5.269,-6.58,-10.92,62.02,0.7398,-0.8788,0.0707
5.284,-7.56,-12.67,56.77,0.6148,-0.6509,0.0439
5.302,-8.4,-10.22,46.06,0.4631,-0.3889,0.0341
5.315,-10.85,-5.53,34.37,0.243,-0.0136,0.0126
5.329,-13.51,1.89,22.89,0.1029,0.1424,-0.0004
5.346,-16.94,11.34,3.15,0.0102,0.1683,0.0014
5.361,-19.6,19.81,-10.85,0.0146,0.0312,-0.0024
5.375,-21.7,25.55,-22.26,0.0761,-0.1156,0.0112
5.391,-25.06,30.17,-31.99,0.1483,-0.1542,0.0492
5.405,-28.84,34.09,-38.99,0.1751,-0.2054,0.0951
5.424,-32.83,35.77,-47.6,0.1825,-0.2854,0.0722
5.442,-35.7,32.34,-52.5,0.241,-0.262,0.0214
5.46,-32.97,24.7099,-53.34,0.3079,-0.2947,-0.078
5.475,-27.3,18.76,-51.94,0.427,-0.4821,-0.1229
5.491,-19.74,10.08,-45.78,0.67,-0.9115,-0.0151
5.505,-16.1,1.61,-40.11,0.8095,-1.6367,0.1385
5.522,-15.19,-5.46,-34.16,0.9174,-2.0374,0.2459
5.537,-15.47,-4.13,-29.12,0.9774,-2.1525,0.2444
5.552,-14.14,8.75,-19.8799,1.0901,-1.9027,0.1464
5.567,-10.99,23.73,-1.96,1.178,-1.5933,0.0917
5.582,-8.82,28.77,15.12,1.118,-1.382,0.162
5.598,-9.24,21.42,29.96,0.9574,-1.2775,0.2483
5.612,-9.9399,12.46,35.35,0.7534,-1.1946,0.2093
5.628,-8.89,11.9,32.41,0.5426,-1.1145,0.1322
5.646,-5.6,30.31,21.98,0.3269,-0.9457,0.0483
