timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
18.764,1.96,-3.22,43.05,0.6803,-0.2318,0.6993
18.884,1.19,5.53,32.69,0.771,-0.164,0.5827
19.002,24.71,-17.01,51.59,1.0282,-0.2874,0.8032
19.036,37.87,-25.41,38.71,0.9194,-0.2938,0.7525
19.125,39.27,-22.68,-6.51,0.7379,-0.3431,0.5968
19.184,42.21,-2.45,5.6,0.7945,-0.3284,0.4377
19.305,32.76,0.98,7.63,0.9013,-0.4172,0.4353
19.483,18.76,2.03,14.84,0.9589,-0.2362,0.527
19.604,20.86,-18.13,1.19,0.8194,-0.2098,0.487
19.723,25.76,-28.56,19.88,0.7798,-0.4133,0.5275
19.844,18.76,-18.48,-10.99,0.9262,-0.1952,0.5529
19.962,21.28,-23.1,-17.71,0.6993,-0.5407,0.5968
20.086,6.3,10.99,10.15,0.9921,-0.1879,0.3655
20.144,6.37,-0.84,15.26,0.9594,-0.3143,0.3465
20.328,5.6,-12.25,27.58,0.9516,-0.346,0.1708
20.444,-6.86,-21.0,0.56,0.913,-0.3884,0.2279
20.564,-10.36,-8.19,14.98,0.9501,-0.2547,0.3743
20.684,-9.73,-0.35,-4.41,1.056,-0.3231,0.3489
20.802,-1.89,-6.72,-9.1,0.7974,-0.345,0.2494
20.865,5.11,-8.75,0.28,0.7574,-0.4412,0.2655
20.984,5.39,-0.35,26.53,0.9213,-0.4329,0.1254
21.1,0.63,0.98,13.23,1.0726,-0.5012,0.2094
21.117,-52.71,-2.66,-8.82,0.9921,-0.4558,0.143
21.134,-60.2,-12.11,-25.62,0.9843,-0.467,0.1366
21.239,-27.02,-21.84,-3.43,0.9487,-0.3284,0.0605
21.343,-30.24,-34.79,-2.94,0.7871,-0.5836,0.183
21.404,-53.69,-35.14,-1.89,0.6451,-0.7818,0.1747
21.527,-64.68,-24.43,5.32,0.7427,-0.6037,0.1015
21.709,-32.83,57.96,5.95,1.0385,-0.5592,0.1635
21.828,-42.63,41.72,-1.61,1.057,-0.4797,0.0151
21.942,-35.28,2.38,-174.93,0.6339,-0.5436,0.0102
21.976,-25.69,10.22,34.65,0.896,-0.4499,0.0005
22.006,-26.53,17.22,45.22,0.9941,-0.4265,0.0361
22.023,-27.93,11.41,20.44,0.995,-0.4441,0.0586
22.146,-17.01,-7.63,6.79,0.9892,-0.3806,-0.0068
22.203,-3.43,-28.98,-53.83,1.1736,-0.2918,0.0644
22.261,53.62,-75.39,-80.29,1.1976,-0.1654,0.0771
22.321,93.66,-83.86,-6.09,0.8989,-0.3836,0.0527
22.367,80.15,-56.84,2.94,0.7754,-0.487,-0.1357
22.425,71.82,-44.24,13.65,0.9394,-0.4275,-0.1157
22.543,22.05,-16.1,-8.82,0.8237,-0.388,-0.1859
22.667,1.26,5.81,26.81,0.8633,-0.4704,-0.1371
22.786,-12.25,7.7,24.64,0.8364,-0.6461,-0.2435
22.964,-28.0,12.81,42.14,0.7852,-0.5807,-0.2499
23.144,-18.48,16.03,19.18,1.0214,-0.527,0.1513
23.266,-30.66,20.3,-15.75,0.8252,-0.4851,-0.0044
23.446,-3.36,10.08,-12.39,0.8608,-0.5876,-0.122
23.566,50.33,-6.44,-30.59,0.7008,-0.6105,-0.1713
23.68,50.33,14.91,2.45,0.8477,-0.7135,-0.0937
23.698,16.66,18.13,26.39,0.8662,-0.7027,-0.082
23.715,7.63,16.45,30.8,0.9326,-0.711,-0.0512
23.762,1.47,11.06,25.27,1.0892,-0.6681,0.0683
23.926,52.29,22.12,38.08,0.6934,-0.5085,0.1225
24.002,64.61,40.95,-4.62,0.692,-0.5573,0.224
24.163,62.79,-11.55,30.73,0.8847,-0.7013,0.6329
24.241,56.77,-12.39,-38.15,0.6261,-0.7862,0.7115
24.407,75.81,7.35,-18.9,0.8111,-0.3767,0.5656
24.482,63.77,26.32,-99.54,0.7027,-0.4241,0.57
24.616,45.29,4.34,-0.49,0.6856,-0.2084,0.5012
24.663,32.69,23.38,-21.77,0.9384,-0.182,0.6242
24.883,-20.93,63.98,-3.08,1.241,-0.185,0.7925
24.966,-46.34,8.89,31.5,0.7701,-0.0878,0.5749
25.128,0.63,-18.41,-43.19,0.8555,-0.2338,0.6178
25.205,0.84,-19.67,-13.37,0.509,-0.304,0.652
25.423,10.92,-13.65,88.97,0.5363,-0.3318,0.6539
25.517,3.43,-7.35,-6.09,0.6734,-0.4895,0.6266
25.601,-12.95,-13.37,9.38,0.5495,-0.5475,0.6632
25.635,-14.63,-16.03,5.6,0.5788,-0.5231,0.6608
25.683,-12.88,-25.55,28.07,0.5919,-0.5529,0.6954
25.842,2.87,-41.44,0.21,0.591,-0.4934,0.7027
25.924,19.88,5.39,20.65,0.5319,-0.4416,0.6471
26.145,-9.94,8.05,15.26,0.6544,-0.5026,0.5266
26.222,-5.95,7.63,20.44,0.6671,-0.4787,0.4587
26.383,-16.03,-15.05,27.58,0.8374,-0.7232,0.6905
26.465,-10.64,-27.79,16.8,0.5412,-0.4958,0.508
26.627,-3.71,0.28,-22.47,0.5353,-0.4787,0.2908
26.704,-14.63,-2.31,-80.29,0.9545,-0.6056,0.426
26.865,-52.71,25.06,1.89,0.6876,-0.5285,0.5202
