timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
39.243,-21.7,-20.37,30.17,-0.2616,0.2381,-0.8647
39.26,-35.28,-26.53,54.95,-0.2669,0.2596,-0.8316
39.307,-46.27,-27.79,57.54,-0.2855,0.3406,-0.8198
39.466,-45.01,-6.3,8.75,-0.4563,0.4714,-0.7959
39.544,-48.93,8.75,14.07,-0.4753,0.426,-0.7798
39.705,-77.56,26.88,-52.08,-0.4695,0.7325,-0.6608
39.885,-71.33,16.1,-37.87,-0.4851,0.8276,-0.2582
40.004,-95.13,-0.21,-79.45,-0.652,0.8867,-0.0795
40.085,-104.44,-9.59,-68.04,-0.6451,0.8535,0.0747
40.189,-86.38,-0.98,-26.25,-0.6412,0.7754,0.2025
40.266,-102.9,0.0,23.8,-0.5949,0.5949,0.2006
40.489,-53.06,59.36,-23.03,-0.7554,0.6612,0.0937
40.57,3.99,-14.14,37.24,-0.3914,0.6866,0.2752
40.725,10.5,-3.85,36.26,-0.6939,0.7022,0.284
40.807,8.68,3.36,-3.15,-0.7671,0.6686,0.3616
40.965,4.06,0.77,6.09,-0.6637,0.6964,0.2767
41.045,4.27,0.49,16.38,-0.6012,0.6969,0.1723
41.204,12.6,8.61,-8.61,-0.9262,0.7647,0.1967
41.29,39.41,67.62,-119.98,-1.6485,0.5485,-0.326
41.446,7.28,245.35,-483.35,-2.7177,0.2708,-0.6037
41.528,76.93,216.86,-251.79,-2.1672,0.1005,-0.6188
41.745,336.84,-71.82,-201.6,-0.142,0.1425,0.4612
41.827,354.62,-114.87,-98.14,0.3387,0.082,0.4451
41.924,362.67,-291.2,117.88,0.8276,-0.0854,0.8428
41.962,315.84,-336.42,100.24,0.6373,-0.2255,0.9916
42.01,263.13,-332.5,2.38,0.8189,-0.019,0.6085
42.168,317.31,-252.77,-40.53,1.9388,1.5069,-2.5415
42.246,480.76,167.93,-92.05,-3.781,2.4781,-5.4514
42.407,-100.24,848.68,-205.24,0.8701,2.726,-1.4294
42.49,175.28,237.86,614.04,-3.0319,2.2985,-0.4592
42.603,-122.36,370.09,-229.74,-2.563,1.6211,-1.0224
42.704,-200.69,122.15,-159.81,-0.8447,1.3454,-1.0106
42.789,-115.22,34.3,-124.04,-0.6803,0.6964,-0.4119
42.944,2.38,-24.85,-7.98,-0.3762,0.3455,-0.4036
43.025,44.45,-38.01,-33.32,-0.243,0.6832,-0.6432
43.184,170.94,-102.9,70.7,-0.3489,0.874,-0.4255
43.28,236.32,-119.49,125.44,-0.3338,0.9052,-0.3943
43.427,308.49,-210.91,157.29,-0.4343,1.2205,-0.3465
43.504,348.25,-225.26,128.52,-0.7696,1.2761,-0.2933
43.604,360.57,-220.36,241.71,-0.957,0.6783,-0.1454
43.638,336.77,-226.45,279.16,-0.9692,0.692,-0.1196
43.744,246.89,-184.45,107.52,-0.7408,0.5451,-0.4597
43.864,146.37,-56.0,66.01,-0.5998,0.202,-0.7945
43.93,75.53,33.32,-11.2,-0.6866,0.244,-0.7501
44.086,-127.96,221.48,-207.48,-0.8677,0.326,-0.6437
44.164,-256.41,239.68,-232.96,-0.9077,0.1557,-0.5168
44.39,-290.01,-0.49,-122.85,-0.7437,0.7462,-0.3694
44.467,-193.34,18.27,-83.16,-0.5788,0.8335,-0.4821
44.685,-103.46,-34.79,26.32,-0.7779,0.5104,-0.0756
44.764,-97.79,-29.82,35.84,-0.7379,0.5124,0.0195
44.864,-62.93,1.19,-6.23,-0.8208,0.6378,0.2972
44.899,-35.63,16.59,-10.22,-0.8179,0.6344,0.4319
44.946,-7.49,31.57,-7.07,-0.835,0.5158,0.4075
45.106,65.03,-19.67,25.27,-0.7769,0.4968,0.489
45.191,30.87,-17.57,30.59,-0.6451,0.5588,0.3928
45.348,7.56,-1.61,30.31,-0.5719,0.7266,0.3967
45.425,7.63,-5.6,11.97,-0.6456,0.6983,0.449
45.588,3.01,37.94,-57.68,-1.2654,0.3953,0.0015
45.669,19.88,94.71,-185.85,-1.8593,0.3314,-0.368
45.828,70.7,208.95,-336.91,-2.0725,0.4436,-0.2718
45.906,138.46,147.91,-267.26,-1.6011,0.2059,-0.2884
46.064,227.85,-4.83,-258.86,-0.5114,-0.0864,0.0195
46.145,273.98,-16.59,-237.37,0.2318,0.3216,0.5168
46.306,381.15,-266.91,-17.29,0.9531,-0.0537,1.0658
46.404,409.29,-350.49,57.26,1.3122,1.1117,0.9853
46.548,496.44,-23.52,6.51,-2.0535,3.1881,-5.9429
