timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
20.535,59.71,9.52,-25.55,0.0654,-0.04,0.8018
20.754,-140.98,-35.07,-226.66,-0.2274,-0.7686,1.0712
20.834,-100.45,-6.51,40.39,0.0464,-0.5305,0.8491
20.991,-26.67,17.57,-163.03,0.7427,-0.4992,0.7198
21.069,-70.35,17.36,-205.24,0.9467,-0.9209,0.5095
21.231,-127.68,-20.86,-129.08,0.5944,-0.9936,1.5518
21.409,-94.5,49.77,-6.79,0.4124,0.5314,-0.2084
21.533,-217.7,28.56,18.27,0.4329,-0.508,0.122
21.611,-52.92,98.91,64.19,0.2752,-0.9521,1.0238
21.769,68.11,102.41,-99.47,0.5744,-0.4314,0.7496
21.855,-14.49,39.41,-49.28,0.7832,-1.3776,1.2747
22.012,-76.44,-37.03,-166.53,0.5578,-0.3767,1.0155
22.137,12.88,6.65,-239.05,0.6261,-0.0122,0.2362
22.154,55.37,43.33,-93.87,0.7403,-0.041,-0.0264
22.211,66.36,11.41,62.37,1.32,-0.0961,0.5685
22.37,-42.56,-93.8,-23.52,0.4338,-0.0547,0.1025
22.452,-10.29,4.13,-14.91,0.7066,-0.1518,0.2757
22.613,7.21,82.18,11.27,0.6637,0.1157,0.2054
22.69,-31.57,11.27,91.84,0.8169,-0.5031,0.7232
22.853,-99.33,22.12,283.22,0.4309,-0.5192,1.0838
22.931,-40.18,65.66,82.04,0.6383,-0.7271,0.9862
23.089,99.33,-54.32,48.23,0.4616,-0.9126,0.6783
23.17,77.7,-118.09,13.44,0.3026,-0.8076,0.6754
23.33,16.87,-45.08,2.03,0.3045,-0.7315,0.7491
23.511,48.23,0.14,-27.02,0.9004,-0.3792,0.4358
23.65,24.64,4.13,35.07,1.3898,-1.3274,0.6939
23.809,26.53,-18.83,-34.65,0.7867,-0.3992,0.3016
23.89,29.96,-2.38,-24.01,0.9828,-0.429,0.6012
24.05,18.9,-19.53,10.99,0.4426,-0.3372,0.6881
24.132,5.04,-19.88,-20.37,0.6974,-0.2713,0.6695
24.353,-29.4,12.67,-23.17,0.6134,-0.1986,0.6451
24.439,1.12,28.35,-40.67,0.7076,-0.3904,0.5207
24.592,-41.72,-20.3,-5.46,0.7286,-0.4743,0.568
24.732,-82.25,32.06,2.17,0.5812,-0.4982,0.428
24.952,-124.25,-15.89,-56.91,0.7964,-0.9091,0.3938
25.029,-106.89,-23.03,19.53,0.5041,-0.9745,0.4412
25.192,-138.04,-57.19,-5.11,0.6827,-0.7559,0.1688
25.278,-94.85,-46.55,12.95,0.6427,-0.9575,0.2328
25.554,61.6,6.51,0.77,0.5168,-0.8989,-0.0947
25.915,28.7,16.24,6.02,0.5485,-0.8262,0.0844
25.991,20.3,3.64,-10.5,0.6139,-0.7964,0.2591
26.109,6.16,-12.11,-52.08,0.5617,-1.1346,0.4182
26.293,123.62,-15.12,-10.85,0.8516,-0.7745,0.3953
26.35,107.59,-44.73,-52.85,0.6598,-0.8008,0.3255
26.416,83.02,-71.4,-27.72,0.734,-0.8003,0.1659
26.473,53.9,-78.19,-43.75,0.5944,-0.7291,0.1869
26.529,31.64,-47.67,14.0,0.4875,-0.6817,0.1884
26.692,3.78,-22.33,-32.62,0.8438,-0.6681,0.3518
26.77,7.0,-16.87,-21.42,0.7798,-0.4455,0.2782
26.931,11.55,-1.68,-13.79,0.875,-0.5046,0.365
27.01,9.1,-3.64,11.48,0.8501,-0.5436,0.345
27.17,-0.21,40.25,54.81,0.5846,-0.7481,0.4817
27.265,-3.85,138.74,68.53,0.9287,-0.5944,0.5763
27.472,15.33,150.92,-13.86,0.4153,-0.591,0.5666
27.549,-6.09,67.69,-19.74,0.1576,-0.793,0.5607
27.713,0.35,95.06,148.68,-0.1684,-0.6251,0.8008
27.788,40.95,15.96,23.1,0.5295,-0.5339,0.7052
27.914,25.62,-143.29,-37.03,0.0332,-0.7935,0.7452
28.087,25.06,-87.36,25.55,0.1293,-0.5368,0.733
28.269,-9.03,-49.84,7.98,0.4709,-0.6803,0.6832
28.39,-8.75,-25.69,2.94,0.4412,-0.6227,0.4529
28.513,-104.3,-25.06,25.55,0.407,-0.7471,0.2962
28.57,-200.06,-50.54,-76.23,0.6212,-0.7271,0.2879
28.628,-220.15,-81.62,-102.55,0.4582,-0.6354,0.242
28.69,-165.62,-58.59,159.11,0.8037,-1.0272,0.1318
28.749,-174.09,-66.92,29.89,1.3361,-1.3264,0.2357
28.824,-106.68,-12.6,160.44,0.2474,-0.978,-0.1615
28.871,-55.79,7.98,153.44,0.183,-0.5241,-0.4475
28.974,1.68,-2.31,-6.65,0.3938,-1.1668,-0.5012
29.051,29.75,-2.87,-41.02,0.2552,-0.7027,-0.4177
29.213,146.09,52.64,-0.63,0.3035,-1.1429,0.02
29.296,60.06,56.98,-79.8,0.3665,-1.2259,0.1215
29.512,-36.89,4.48,13.23,0.2747,-0.7671,0.0059
29.589,22.75,4.69,5.53,0.4841,-0.8818,0.0708
29.751,-8.75,-30.66,-16.73,0.5339,-0.955,0.0459
29.832,-5.25,-37.24,-16.38,0.5675,-0.9018,0.02
29.991,26.53,-22.61,-26.32,0.5856,-0.9453,-0.0098
30.192,21.35,-5.32,-24.85,0.7359,-0.6993,-0.0566
30.409,-13.44,-8.68,47.53,0.6017,-0.9555,-0.0542
30.491,-70.28,-33.74,29.12,0.6232,-0.9941,-0.1308
30.651,-153.44,-65.38,-85.82,0.4455,-0.4538,-0.6451
30.729,-93.59,-64.89,-67.97,0.3245,-0.5856,-0.7442
30.952,-5.18,28.63,27.58,0.2303,-0.6871,-0.612
31.032,-9.38,53.76,46.83,0.4451,-0.672,-0.4997
31.19,-1.75,43.82,15.75,0.6085,-0.5954,-0.6739
31.27,38.29,35.49,34.58,0.5841,-0.5998,-0.7535
31.392,85.19,-0.91,-12.67,0.5905,-0.4729,-0.5466
31.494,54.11,-36.47,-65.8,0.6739,-0.8974,-0.6525
31.57,26.04,-56.63,-71.05,0.5836,-0.6237,-0.467
31.79,-3.43,-31.85,26.25,0.5192,-0.6876,-0.4943
31.885,-22.96,20.09,16.52,0.5163,-0.6149,-0.5939
32.096,-9.1,-3.15,0.7,0.6568,-0.5856,-0.527
32.172,-19.53,-24.5,-4.69,0.6612,-0.6939,-0.5065
32.45,8.4,14.98,19.67,0.6227,-0.629,-0.6007
32.53,21.0,-1.54,4.76,0.7349,-0.4719,-0.6281
32.69,43.96,-47.81,-61.18,0.7979,-0.5202,-0.5695
32.77,19.74,-11.27,-55.44,0.2855,-0.6324,-0.5051
32.93,-12.74,46.97,57.47,0.5217,-0.6744,-0.4587
33.07,-15.19,25.06,115.64,0.8125,-0.7261,-0.5324
33.232,-4.41,5.46,-26.81,0.4914,-0.7105,-0.5344
33.355,-13.51,1.26,-1.96,0.5597,-0.6715,-0.5183
33.531,-15.96,-8.82,-0.21,0.4836,-0.6969,-0.5675
33.652,28.28,5.46,-7.14,0.5549,-0.7266,-0.5051
33.771,50.89,15.12,15.96,0.7647,-1.0502,-0.1918
33.895,95.48,30.03,11.97,0.4309,-0.9272,-0.1059
