timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
18.498,-32.62,30.24,-76.65,-0.3626,0.9106,-0.6305
18.605,44.24,-6.72,54.74,-0.3328,0.4358,-0.5534
18.712,17.64,-19.6,86.1,-0.5314,0.0498,-0.7442
18.819,26.04,-16.24,34.09,-0.7027,0.5144,-0.753
18.927,28.42,5.11,-10.57,-0.8291,0.2816,-0.7608
19.034,44.8,47.95,0.21,-0.5641,0.2869,-0.7725
19.141,66.08,49.49,-9.59,-0.4987,0.3523,-0.9101
19.248,82.11,28.35,41.37,-0.6329,0.3392,-0.9082
19.355,91.98,40.6,28.84,-0.4763,-0.0171,-0.7647
19.462,54.25,42.07,3.43,-0.5363,-0.3967,-0.7852
19.569,4.41,35.35,-22.47,-0.4148,-0.3548,-0.7466
19.676,-14.49,-4.55,-3.01,-0.2987,-0.306,-0.7178
19.783,-30.1,-29.54,-26.95,-0.3133,-0.3289,-0.7696
19.89,-31.15,-32.69,-47.32,-0.3855,-0.2035,-0.8428
20.001,-28.91,-26.81,-44.17,-0.243,-0.1488,-1.015
20.108,-20.65,-13.93,-8.54,-0.3499,0.0717,-0.9999
20.219,-23.87,-4.41,-45.15,-0.3782,0.1049,-0.8691
20.326,-42.84,-35.0,-24.99,-0.6769,0.2489,-0.733
20.433,-103.95,-138.67,-47.74,-1.3049,0.2513,-0.7842
20.54,-143.01,-224.7,-82.32,-1.6021,0.4197,-0.9965
20.647,-90.86,-301.14,-132.72,-1.7309,0.3021,-0.732
20.754,-17.99,-294.49,-129.15,-1.2903,0.1093,-0.1903
20.861,13.51,-271.32,-78.96,-0.6051,0.0532,0.2538
20.968,22.54,-230.79,-49.42,-0.0181,-0.1093,0.3928
21.075,35.35,-216.58,-46.76,0.6739,-0.0049,0.4182
21.182,79.03,-224.63,11.06,1.0585,0.0712,0.4246
21.289,79.66,-165.62,25.13,1.1034,0.0996,0.1498
21.396,83.02,-12.67,36.26,0.7613,0.0893,-0.3074
21.504,167.09,316.82,74.48,-0.3884,0.0854,0.5514
21.611,158.62,76.65,60.41,-0.5466,0.1952,1.4196
21.718,63.91,70.21,5.6,-0.8257,-0.3133,0.529
21.825,65.59,248.92,-226.24,-0.8633,0.3972,0.4153
21.932,128.8,474.88,-231.77,-1.7617,2.2277,2.134
22.039,258.44,370.44,65.73,-1.3625,0.7013,0.9409
22.146,204.19,175.42,-18.06,-1.5518,0.51,0.0132
22.253,37.73,87.08,-64.96,-1.0146,0.0283,-0.3426
22.36,-37.66,13.44,-94.29,-0.5266,0.4958,-0.7232
22.468,27.09,-0.91,61.46,-0.1352,0.225,-0.9975
22.575,20.44,52.36,1.05,-0.5026,-0.1152,-0.9877
22.682,-9.8,69.79,-33.6,-0.4504,0.0381,-0.9204
22.789,-14.84,39.48,-23.17,-0.3592,0.0166,-0.9204
22.896,-13.58,14.35,-35.77,-0.3006,0.0825,-0.9457
23.007,2.66,-9.45,-27.23,-0.1859,0.1186,-0.9643
23.114,12.53,-27.65,-2.73,-0.2513,0.041,-0.9789
23.221,14.63,-19.88,-15.89,-0.3836,0.1137,-0.9101
23.328,18.55,-6.02,-42.0,-0.3455,0.0732,-0.9355
23.435,-0.91,-1.89,-50.4,-0.2987,0.059,-0.8691
23.546,-17.15,-6.23,-47.25,-0.2484,-0.02,-0.8667
23.653,-37.87,-9.8,-49.35,-0.2908,-0.0224,-1.0087
23.76,-43.75,3.22,-50.05,-0.4231,0.0307,-0.874
23.867,-41.02,10.22,-77.98,-0.2845,0.2206,-0.8896
23.974,-40.18,-0.28,-43.68,-0.1996,0.1723,-0.8247
24.085,-37.24,-13.86,-36.12,-0.2313,0.2162,-0.9687
24.192,-33.39,-7.77,13.23,-0.2865,0.2782,-1.015
24.299,-54.32,13.02,-44.52,-0.3011,0.1918,-0.997
24.406,-61.32,-12.39,-88.2,-0.2206,0.144,-0.9389
24.513,-51.17,-13.44,-29.82,-0.3167,0.3284,-0.854
24.62,-24.64,-8.54,-45.43,-0.3626,0.3797,-0.8804
24.727,5.32,-16.59,-39.2,-0.4133,0.4099,-1.2083
24.834,34.58,-10.08,24.22,-0.5802,0.2982,-0.6251
24.941,19.32,0.14,19.25,-0.5485,0.1591,-0.7686
